,huc12,ps,corr
1204425,20801090505,1363,0.6079306235720088
1204456,20700020302,55196,0.6079145949884606
1204474,20700040305,56188,0.6079051344612519
1204691,20503061304,55787,0.6077790468840634
1204709,20700100401,3138,0.6077676564487334
1204734,20700110206,55285,0.6077593955546076
1204737,20502060602,10619,0.6077572451212321
1204754,20801060503,1012,0.6077518283002901
1204784,20801050301,1552,0.6077424083292375
1204825,20503050505,6031,0.6077280602884304
1204831,20700080401,2539,0.6077256150276179
1204857,20801090401,2679,0.6077127699698743
1204884,20503010802,10113,0.607698582358098
1204890,20801040201,2408,0.6076945711642975
1204957,20600050506,1740,0.6076623251346566
1205015,20802060201,2411,0.6076410752340196
1205016,20801100503,55285,0.607640876879587
1205044,20600031102,56259,0.6076284641222045
1205085,20501011312,2682,0.6076091870409039
1205112,20802010204,55148,0.6075980508174098
1205144,20600050506,55262,0.6075842774992531
1205149,20600020206,55405,0.607581692683953
1205154,20501030704,55232,0.6075770321683401
1205206,20801040602,50611,0.6075597888549894
1205247,20503020506,1007,0.6075392640239669
1205271,20700100102,2713,0.607528093815582
1205393,20700080102,55251,0.6074601695598763
1205508,20600031201,55787,0.607401877975563
1205599,20700080102,3118,0.6073530182780185
1205624,20700110102,6705,0.6073408740947098
1205698,20700020801,56032,0.6073060227697242
1205716,20700090601,2549,0.6072982296655807
1205738,20503050802,55667,0.6072878384947384
1205796,20600020406,1007,0.607259541809114
1205824,20700020801,50450,0.6072488646772036
1205836,20600030102,3161,0.6072423183455198
1205857,20600030301,56032,0.607230382569213
1205917,20801050205,50451,0.6071978610349583
1205932,20700081003,55232,0.607192008211265
1205946,20600020206,2535,0.6071831912172945
1205949,20700080103,50799,0.6071815431156146
1205959,20502061103,55285,0.6071770793204563
1205979,20503050906,1384,0.6071667768283618
1206007,20801110303,50799,0.6071483765265182
1206044,20801030703,50888,0.6071353977243625
1206048,20700020207,1355,0.6071337520518992
1206089,20700041106,1379,0.6071134782630694
1206109,20700110206,3393,0.607097790545442
1206150,20503061702,2625,0.6070693412695779
1206222,20801061101,56292,0.6070326041648143
1206230,20801050301,55381,0.60702833489603
1206240,20802060103,55710,0.6070237668960783
1206249,20801031002,55239,0.6070149007908745
1206267,20700100306,7782,0.6070076826967081
1206429,20503010405,2408,0.6069542475318902
1206450,20700110102,2709,0.6069419307060909
1206533,20802040501,1733,0.6068996993847541
1206597,20600020411,55600,0.606865072063247
1206612,20801031002,55229,0.606858623354408
1206628,20801100403,55284,0.6068548169378417
1206696,20700080401,1382,0.606813531284385
1206799,20700110102,2720,0.6067645181027294
1206891,20600030102,594,0.6067252965196476
1206914,20802040501,2406,0.6067113668465447
1206925,20600020405,1832,0.6067074709210564
1206983,20801060501,3149,0.6066719923610533
1206985,20502060602,10190,0.6066705489091597
1207001,20503051010,55402,0.6066654125312583
1207142,20600010000,7318,0.6065940985752931
1207198,20501050607,10343,0.6065666204385235
1207211,20700090601,6031,0.6065585136154431
1207235,20502061103,55116,0.6065458351772579
1207239,20802060205,997,0.6065429732297769
1207270,20801060402,1012,0.6065331417808331
1207353,20503050906,10771,0.6064926976384947
1208851,20503030802,7826,0.6064817835046233
1208931,20700020302,10308,0.6064441450976156
1208934,20802010204,6034,0.6064412353898126
1209035,20503061304,2549,0.6063931225562171
1209037,20802060103,3775,0.6063915453385155
1209055,20600050508,1695,0.6063839053218691
1209059,20502040407,55239,0.6063819194557556
1209090,20600060402,8053,0.606366942387493
1209114,20700110305,10308,0.6063597817259284
1209149,20700040102,7158,0.6063400093586885
1209327,20600030703,994,0.6062651079208151
1209331,20801070203,3399,0.6062647843905407
1209332,20801030602,50555,0.606263802666251
1209341,20700020207,10525,0.6062588551295446
1209402,20600020406,3130,0.6062342386172269
1209406,20802080206,7838,0.6062322216124005
1209489,20600050402,2876,0.6061914472366
1209537,20801060601,2511,0.6061652409986541
1209547,20700020403,3406,0.6061544381194253
1209580,20801100403,10113,0.6061423469887591
1209627,20700040102,55654,0.6061198669600969
1209681,20700110106,3804,0.6060895034250181
1209790,20503060707,6250,0.6060380137127626
1209865,20801090505,8906,0.6059865960886526
1209868,20700041106,50978,0.6059837290195199
1209870,20700090405,56292,0.6059806951898612
1209895,20503061604,1695,0.6059706557691725
1209914,20700090704,8042,0.6059583571948618
1209916,20801060603,10603,0.6059556959180393
1209942,20700040102,1554,0.6059425733086071
1209948,20503061204,2480,0.6059365250034457
1209949,20503040702,6166,0.6059364250635695
1210042,20501071003,3118,0.605893620597432
1210051,20801030703,10308,0.6058900089223714
1210069,20503050906,7972,0.6058837756529873
1210122,20600060403,3943,0.6058613014450953
1210177,20503061204,55193,0.6058291991222575
1210180,20802060505,57029,0.6058281127147024
1210212,20700020302,55699,0.6058117907089556
1210238,20700090704,2836,0.6057997541313962
1210290,20802060804,7909,0.6057756443533088
1210307,20801070203,6034,0.6057681814470616
1210344,20801030602,55198,0.6057555915305611
1210447,20802020105,54547,0.6057104814767951
1210517,20801060601,1733,0.6056743366741337
1210580,20502061103,3954,0.6056379584502187
1210604,20700020402,7912,0.6056273924192415
1210612,20501071003,593,0.6056258452303991
1210613,20501030704,55164,0.6056256935651992
1210618,20801050502,7838,0.6056231345116918
1210634,20503061107,54915,0.6056109141182258
1210675,20801040602,55976,0.605598982985296
1210677,20503051010,602,0.605597889383619
1210689,20700100102,1743,0.6055912517396648
1210713,20700110104,55401,0.6055806643465279
1210759,20600030701,2880,0.6055637782410721
1210766,20700040305,7826,0.6055607958392829
1210817,20600020406,7782,0.6055348925135913
1210846,20503050906,2393,0.6055225951416773
1210878,20700030405,2493,0.6055069364511142
1210911,20700100804,1379,0.6054918964232517
1210925,20600030703,2712,0.6054837711147494
1210974,20600060101,55276,0.6054626327979391
1211035,20801061101,1733,0.6054314317283003
1211058,20600060603,6018,0.6054199161827615
1211095,20600020406,55233,0.6054044749325552
1211119,20700040102,3804,0.6053898499614809
1211192,20700110102,7763,0.6053515943024907
1211214,20503030802,990,0.6053382968512263
1211246,20802060201,7915,0.6053229302194612
1211258,20503040702,55198,0.6053194523520014
1211271,20600020409,55081,0.6053141936502443
1211307,20700020207,1745,0.6052937845238086
1211708,20700110106,2682,0.6052806743589565
1211713,20700081003,1378,0.6052793538875587
1211731,20700040409,2718,0.6052721830920875
1211738,20802040501,52193,0.6052678484230245
1211774,20801100307,7910,0.6052544831135861
1211803,20600060202,50279,0.605240626149072
1211822,20700020205,54547,0.6052337234873225
1211832,20801090302,56188,0.6052285669949572
1211862,20802060802,2549,0.6052143936007034
1211878,20600020203,7314,0.6052063148083916
1211942,20801040305,3176,0.60517559580675
1211945,20503041204,3954,0.6051747492678791
1211967,20700090704,7258,0.6051634612171364
1212013,20801040102,55516,0.6051436475145507
1212035,20503030802,3775,0.6051317930626969
1212146,20700100306,2723,0.6050738547404342
1212157,20700100805,3148,0.6050699975940671
1212162,20502061103,1004,0.6050653309999711
1212186,20700080403,55298,0.6050552390095488
1212202,20600010000,2404,0.6050467639252975
1212263,20700110203,50458,0.6050171991630389
1212320,20802080303,3406,0.6050082822264086
1212323,20600060504,7948,0.6050068465698514
1212347,20600020206,3138,0.6049966990918992
1212366,20700090704,2480,0.6049864977056362
1212388,20502050607,10725,0.6049766821843945
1212435,20700080803,2535,0.6049567627657794
1212467,20801070203,55718,0.6049400563076281
1212625,20600060403,6071,0.6048835869851513
1212645,20801100503,3944,0.6048756539565432
1212660,20801030602,3138,0.6048705719505063
1212671,20700080403,1720,0.6048642898414872
1212686,20503041204,983,0.6048585791409259
1212700,20700020802,6018,0.6048498212413796
1212707,20700020507,10113,0.604847033443784
1212739,20503051011,3954,0.6048288626165742
1212780,20801050502,7277,0.6048166072814704
1212830,20700040409,55198,0.6047933357484383
1212831,20801030703,3944,0.604791887524381
1212839,20700110104,3406,0.6047888798350034
1212844,20503041204,1728,0.604788137382034
1212851,20801090302,55198,0.6047864853112195
1212867,20700110206,2682,0.6047799082490836
1212909,20600060402,54832,0.6047602582204533
1212916,20600050508,2404,0.6047571934293945
1212920,20801060501,1010,0.6047549737587372
1212922,20801060403,7277,0.6047536919501311
1212941,20700020302,56032,0.6047428405589272
1212949,20700080102,7335,0.6047379514865893
1212974,20700111001,55405,0.6047266570803448
1213032,20700020802,3405,0.6047003203454088
1213057,20801040201,55736,0.6046922767397225
1213070,20801050205,50292,0.6046864652412295
1213100,20600060401,55248,0.6046723819798363
1213108,20801090406,7314,0.6046699002250723
1213117,20700080103,55233,0.6046677467170589
1213243,20700020402,6071,0.6046064450917674
1213255,20700020507,7837,0.6046020440143013
1213372,20503061204,55710,0.6045541479220782
1213390,20700040409,3122,0.6045472325607341
1213468,20503060707,3136,0.6045087664390318
1213520,20801090501,602,0.6044912719420951
1213653,20503061204,2504,0.604478219684352
1213734,20600030105,10774,0.6044369902762468
1213760,20600020204,1010,0.6044231327768201
1213775,20700100805,2403,0.604418044324127
1213792,20700100307,55969,0.6044096023624133
1213805,20600050506,10099,0.6044035311789862
1213860,20801070203,55284,0.6043797355708098
1213863,20801020204,1564,0.6043788065629926
1213883,20801060901,7335,0.6043676504747367
1213898,20503060504,3403,0.6043605609877434
1213921,20700030405,55263,0.6043496961441714
1213982,20501060502,6031,0.6043216084974617
1214005,20600020204,10525,0.6043107506040861
1214056,20801060501,55349,0.6042936480424647
1214109,20802050607,4259,0.6042697995283701
1214130,20700040807,55516,0.6042609237578367
1214148,20503050107,7158,0.6042546342762221
1214183,20801020204,55229,0.6042396000123091
1214211,20700041106,2713,0.6042293636504351
1214215,20600030105,3140,0.6042279482217372
1214224,20700110102,55364,0.6042228928934235
1214267,20600060602,5083,0.6042022689503416
1214307,20801100403,50292,0.6041844450709937
1214315,20801100403,10774,0.6041801892425346
1214323,20801060803,1695,0.6041749283072617
1214333,20700020205,50449,0.6041648817965053
1214337,20503051011,50799,0.6041630211015151
1214362,20600060202,10113,0.6041503702474889
1214363,20600031101,6213,0.6041502626161449
1214374,20802020105,1745,0.6041437266536691
1214375,20801090302,2511,0.6041430986381027
1214391,20802070206,56234,0.6041370725104944
1214412,20700040409,56032,0.6041274075042398
1214430,20700111001,55276,0.6041161401555133
1214434,20600020206,10308,0.6041125771146395
1214468,20502060602,7763,0.6040932843661855
1214479,20600020207,55297,0.6040865826102301
1214493,20801030906,1723,0.6040807987087943
1214504,20700020302,55111,0.6040771280650521
1214523,20700040807,3935,0.6040702223635058
1214529,20700080102,3407,0.6040688041808859
1214557,20801040703,56249,0.6040586736531128
1214558,20802060201,10603,0.6040574949061609
1214608,20700080803,2866,0.6040346270518275
1214614,20600060202,56188,0.6040313603192914
1214621,20501050607,2682,0.6040266194898588
1214693,20501050607,55087,0.6040218390189899
1214785,20801020204,10343,0.6039803558121718
1214830,20700100307,3130,0.6039595021377901
1214892,20802071002,55284,0.6039348135435691
1214932,20802070704,10190,0.6039197165711379
1214934,20700020204,56397,0.6039191740701486
1214955,20801061102,3796,0.603908027581827
1214958,20801100403,55248,0.6039066221460976
1214965,20700100307,55690,0.6039051284887256
1215043,20700081003,3405,0.6038687565419059
1215061,20600050506,7826,0.6038619471498899
1215066,20502060602,995,0.603858827159051
1215079,20801090501,1379,0.6038535035766059
1215092,20801060601,55116,0.6038463136932639
1215135,20600030701,3122,0.603822073426378
1215211,20502061207,1572,0.6037902891539609
1215212,20600030602,1743,0.6037902456939909
1215235,20700070304,2504,0.6037754449342772
1215251,20600031101,2828,0.6037701256340903
1215253,20801050502,7915,0.6037690727637217
1215282,20600050506,55402,0.6037583255499568
1215303,20700080302,6705,0.6037495090129396
1215389,20801100307,7912,0.6037155632467239
1215398,20502061103,3935,0.6037129134175213
1215422,20502050607,55298,0.6036993777763178
1215434,20600060403,8102,0.6036938599607424
1215444,20600030301,50611,0.6036896968195609
1215445,20801030906,55081,0.603689411956259
1215452,20503010802,2378,0.6036859481389905
1215467,20802060505,6031,0.6036796780127328
1215513,20503061106,50879,0.6036509917885077
1215541,20700100307,2709,0.6036380094413838
1215542,20700090405,50611,0.6036376059923598
1215559,20700040807,1720,0.6036281448351212
1215600,20801090501,1572,0.6036101141409534
1215687,20700110104,10603,0.603568613168834
1215699,20503051011,4259,0.6035605506060899
1215753,20501030704,7759,0.6035314490391995
1215756,20503030802,54034,0.6035307757947244
1215767,20801040305,52007,0.6035239347481605
1215785,20801040406,7836,0.6035129853232655
1215791,20700020205,7872,0.6035114475250551
1215822,20801100102,56807,0.6034990268612458
1215860,20801100206,55248,0.6034853547482009
1215904,20600030602,50385,0.6034691369555559
1215941,20802071001,1556,0.6034541517311023
1215966,20503061604,56397,0.6034424760267126
1215983,20700030106,55196,0.6034326547619935
1215987,20700110102,2516,0.6034308437435192
1216053,20502061103,6113,0.6033995898794721
1216071,20700081003,1382,0.6033918737598813
1216113,20600020609,55667,0.6033656605136268
1216189,20501071003,55503,0.6033312378357231
1216217,20700030405,1573,0.6033162186806081
1216253,20700100204,50611,0.6033036900530117
1216281,20801030602,2549,0.6032864437748167
1216292,20801031002,1723,0.6032795120731016
1216311,20802050403,10774,0.6032702913920431
1216334,20503061604,2832,0.603259600137942
1216345,20600031101,55503,0.6032552082058771
1216362,20700041106,55600,0.6032448015264804
1216373,20801010000,7838,0.603240730201006
1216379,20700040409,2549,0.6032384902718736
1216386,20801040303,55101,0.6032340221618043
1216388,20700100102,54592,0.6032336223364917
1216391,20700100401,2539,0.6032324199732683
1216465,20802080303,1695,0.6031908954882113
1216471,20801100404,2832,0.6031877505831139
1216502,20700080803,2399,0.6031720609643854
